Bangladesh	Total	Male	Female
 5-9	0.417798	0.208994	0.208804
 10-14 	0.436008	0.218220	0.217788
 15-19 	8.187878	4.135182	4.052696
 20-24 	27.765793	15.736483	12.029310
 25-29 	39.851882	24.855729	14.996153
 30-34 	44.433490	29.954870	14.478619
 35-39 	42.878668	31.304968	11.573700
 40-44 	37.211261	28.148787	9.062474
 45-49 	27.610144	21.584898	6.025247
 50-54 	14.930371	11.781532	3.148839
 55-59 	6.805002	5.486689	1.318314
 60-64 	2.671132	2.263104	0.408029
 65-69 	0.778032	0.668481	0.109551
 70-74 	0.204531	0.178171	0.026360
 75-79 	0.057301	0.050700	0.006600
 80+ 	0.016059	0.014567	0.001492
Total	255.081069	177.008343	78.072726
2045			
 0-4	0.845599	0.427060	0.418539
 5-9	0.427946	0.214074	0.213872
 10-14 	0.446095	0.223314	0.222780
 15-19 	8.167765	4.131540	4.036225
 20-24 	27.749041	15.757524	11.991517
 25-29 	40.023014	25.018540	15.004474
 30-34 	44.784154	30.260802	14.523352
 35-39 	43.196867	31.599103	11.597765
 40-44 	37.279564	28.245905	9.033659
 45-49 	28.043853	21.968573	6.075280
 50-54 	15.304330	12.111741	3.192589
 55-59 	7.017805	5.675530	1.342276
 60-64 	2.767683	2.348557	0.419127
 65-69 	0.819405	0.704560	0.114845
 70-74 	0.215667	0.187676	0.027991
 75-79 	0.061374	0.054207	0.007166
 80+ 	0.017719	0.016051	0.001668
Total	257.167882	178.944757	78.223126
2046			
 0-4	0.866535	0.437698	0.428837
 5-9	0.438829	0.219545	0.219284
 10-14 	0.455598	0.228088	0.227510
 15-19 	8.142347	4.124877	4.017470
 20-24 	27.691267	15.752485	11.938782
 25-29 	40.130289	25.137163	14.993127
 30-34 	45.075939	30.521851	14.554088
 35-39 	43.563668	31.928275	11.635393
 40-44 	37.280510	28.289801	8.990709
 45-49 	28.399901	22.288937	6.110963
 50-54 	15.643316	12.411763	3.231553
 55-59 	7.227131	5.862287	1.364845
 60-64 	2.862944	2.433507	0.429438
 65-69 	0.859370	0.739517	0.119853
 70-74 	0.229572	0.199709	0.029862
 75-79 	0.063688	0.056125	0.007563
 80+ 	0.019157	0.017330	0.001827
Total	258.950062	180.648959	78.301103
2047			
 0-4	0.887664	0.448444	0.439220
 5-9	0.450016	0.225185	0.224831
 10-14 	0.464999	0.232793	0.232206
 15-19 	8.113546	4.116186	3.997360
 20-24 	27.602366	15.728225	11.874142
 25-29 	40.181840	25.216798	14.965042
 30-34 	45.307026	30.737358	14.569668
 35-39 	43.936824	32.260969	11.675854
 40-44 	37.272757	28.326485	8.946273
 45-49 	28.655412	22.528276	6.127136
 50-54 	15.950685	12.684573	3.266112
 55-59 	7.429338	6.043229	1.386109
 60-64 	2.956167	2.517419	0.438748
 65-69 	0.897053	0.772603	0.124450
 70-74 	0.243174	0.211516	0.031658
 75-79 	0.066745	0.058698	0.008047
 80+ 	0.020718	0.018716	0.002003
Total	260.436331	182.127471	78.308860
2048			
 0-4	0.907775	0.458680	0.449094
 5-9	0.461229	0.230850	0.230379
 10-14 	0.474490	0.237535	0.236955
 15-19 	8.082885	4.106237	3.976648
 20-24 	27.487359	15.687821	11.799538
 25-29 	40.172838	25.254583	14.918254
 30-34 	45.476844	30.907422	14.569422
 35-39 	44.293536	32.578748	11.714789
 40-44 	37.299965	28.389927	8.910037
 45-49 	28.800304	22.678451	6.121853
 50-54 	16.224609	12.928759	3.295850
 55-59 	7.621664	6.215889	1.405775
 60-64 	3.048808	2.601309	0.447499
 65-69 	0.932770	0.804104	0.128666
 70-74 	0.257119	0.223672	0.033446
 75-79 	0.070069	0.061506	0.008563
 80+ 	0.022136	0.019967	0.002170
Total	261.634401	183.385462	78.248939
2049			
 0-4	0.926403	0.468165	0.458237
 5-9	0.472617	0.236618	0.235999
 10-14 	0.484362	0.242472	0.241890
 15-19 	8.051718	4.095806	3.955912
 20-24 	27.352534	15.635067	11.717467
 25-29 	40.102339	25.250688	14.851651
 30-34 	45.597403	31.040474	14.556929
 35-39 	44.591959	32.849792	11.742167
 40-44 	37.395281	28.506003	8.889278
 45-49 	28.844630	22.746879	6.097751
 50-54 	16.464216	13.143772	3.320444
 55-59 	7.802137	6.378010	1.424127
 60-64 	3.142027	2.686349	0.455678
 65-69 	0.966802	0.834324	0.132478
 70-74 	0.271037	0.235844	0.035194
 75-79 	0.074154	0.065007	0.009148
 80+ 	0.023080	0.020778	0.002302
Total	262.562700	184.436048	78.126652
2050			
 0-4	0.949100	0.479759	0.469340
 5-9	0.486034	0.243444	0.242589
 10-14 	0.494780	0.247698	0.247082
 15-19 	8.021066	4.085473	3.935593
 20-24 	27.204167	15.573549	11.630619
 25-29 	39.976283	25.209605	14.766678
 30-34 	45.671807	31.138260	14.533547
 35-39 	44.815634	33.061781	11.753853
 40-44 	37.565142	28.678970	8.886172
 45-49 	28.803333	22.744734	6.058598
 50-54 	16.662976	13.324278	3.338698
 55-59 	7.968714	6.528057	1.440656
 60-64 	3.231800	2.768528	0.463273
 65-69 	0.999411	0.863458	0.135953
 70-74 	0.284521	0.247656	0.036864
 75-79 	0.077735	0.068055	0.009680
 80+ 	0.024763	0.022256	0.002507
Total	263.237265	185.285562	77.951703
