Bangladesh	Total	Male	Female
 10-14 	1077.355105	567.426500	509.928605
 15-19 	1715.742062	850.209460	865.532602
 20-24 	2956.898575	1458.501578	1498.396997
 25-29 	3809.277611	1888.433002	1920.844609
 30-34 	4587.288555	2306.746484	2280.542071
 35-39 	5251.620026	2651.063989	2600.556037
 40-44 	5795.738855	2897.479805	2898.259050
 45-49 	5604.393959	2788.282474	2816.111484
 50-54 	4753.025241	2336.093745	2416.931496
 55-59 	3649.133290	1835.345207	1813.788083
 60-64 	2475.254796	1302.467958	1172.786838
 65-69 	1408.919284	769.928130	638.991154
 70-74 	704.698987	405.721724	298.977262
 75-79 	305.202797	186.009686	119.193111
 80+ 	102.116222	68.515986	33.600235
Total	46342.173230	23418.607215	22923.566015
2043			
 0-4	990.527701	508.436826	482.090875
 5-9	1185.419974	613.656952	571.763022
 10-14 	1091.896359	575.086514	516.809845
 15-19 	1726.543304	856.356470	870.186834
 20-24 	2998.351168	1480.375942	1517.975226
 25-29 	3846.734667	1905.317898	1941.416769
 30-34 	4604.134768	2308.491701	2295.643067
 35-39 	5199.081936	2607.477672	2591.604264
 40-44 	5773.780979	2854.263688	2919.517291
 45-49 	5665.300087	2780.733515	2884.566572
 50-54 	4879.981001	2362.301499	2517.679502
 55-59 	3810.478479	1881.107805	1929.370674
 60-64 	2651.084816	1369.802412	1281.282405
 65-69 	1556.236857	837.066667	719.170189
 70-74 	787.248468	445.045983	342.202485
 75-79 	354.240838	212.071003	142.169835
 80+ 	126.206957	82.672963	43.533994
Total	47247.248358	23680.265509	23566.982849
2044			
 0-4	1003.920941	515.327716	488.593225
 5-9	1202.502721	622.506256	579.996465
 10-14 	1106.648076	582.845508	523.802567
 15-19 	1735.160158	861.376805	873.783354
 20-24 	3026.773692	1495.651782	1531.121910
 25-29 	3893.909182	1926.864654	1967.044529
 30-34 	4617.274321	2308.423753	2308.850569
 35-39 	5160.595882	2572.841290	2587.754593
 40-44 	5727.856856	2800.770994	2927.085862
 45-49 	5708.889220	2763.541217	2945.348003
 50-54 	4993.175800	2379.852845	2613.322954
 55-59 	3965.518398	1922.433712	2043.084686
 60-64 	2822.088098	1430.612941	1391.475157
 65-69 	1711.704710	906.340270	805.364440
 70-74 	884.579703	491.463804	393.115899
 75-79 	400.398367	235.253551	165.144816
 80+ 	155.045234	99.254554	55.790680
Total	48116.041360	23915.361651	24200.679709
2045			
 0-4	1017.031522	522.074241	494.957281
 5-9	1219.579063	631.360467	588.218595
 10-14 	1121.830423	590.827113	531.003310
 15-19 	1742.185330	865.565222	876.620108
 20-24 	3044.836071	1505.194539	1539.641532
 25-29 	3943.020925	1949.178340	1993.842585
 30-34 	4627.876440	2307.806447	2320.069993
 35-39 	5140.214955	2548.642098	2591.572857
 40-44 	5663.842748	2740.373134	2923.469613
 45-49 	5735.918693	2737.529126	2998.389567
 50-54 	5091.883467	2389.195382	2702.688086
 55-59 	4111.959481	1957.963308	2153.996173
 60-64 	2987.875678	1484.954615	1502.921063
 65-69 	1872.742369	975.792738	896.949631
 70-74 	980.229366	534.486779	445.742588
 75-79 	460.713156	266.230368	194.482788
 80+ 	189.558375	118.706035	70.852339
Total	48951.298062	24125.879953	24825.418110
2046			
 0-4	1029.718162	528.603171	501.114991
 5-9	1236.470891	640.123141	596.347749
 10-14 	1137.534869	599.085586	538.449283
 15-19 	1748.157924	869.183816	878.974109
 20-24 	3051.582508	1508.757370	1542.825138
 25-29 	3991.859943	1971.812306	2020.047637
 30-34 	4640.980187	2308.458576	2332.521611
 35-39 	5131.155726	2530.826891	2600.328834
 40-44 	5589.972998	2677.361208	2912.611790
 45-49 	5745.136129	2702.913684	3042.222445
 50-54 	5173.077242	2388.347569	2784.729673
 55-59 	4249.582811	1988.313058	2261.269753
 60-64 	3149.207336	1533.845091	1615.362245
 65-69 	2036.273185	1043.273904	992.999281
 70-74 	1097.492237	588.614071	508.878166
 75-79 	515.567264	292.532441	223.034822
 80+ 	227.536586	139.511814	88.024772
Total	49751.305997	24311.563698	25439.742299
2047			
 0-4	1041.879748	534.862512	507.017235
 5-9	1253.102296	648.752498	604.349798
 10-14 	1153.698284	607.593293	546.104991
 15-19 	1753.687032	872.540443	881.146589
 20-24 	3049.427605	1507.668259	1541.759346
 25-29 	4036.263584	1992.089333	2044.174251
 30-34 	4653.046757	2308.491059	2344.555699
 35-39 	5134.698337	2520.321319	2614.377018
 40-44 	5515.877243	2616.719186	2899.158057
 45-49 	5733.605459	2658.922436	3074.683023
 50-54 	5238.452125	2378.614212	2859.837914
 55-59 	4377.397267	2012.466237	2364.931029
 60-64 	3303.942283	1576.921158	1727.021125
 65-69 	2200.341049	1107.705814	1092.635235
 70-74 	1219.803329	643.468677	576.334652
 75-79 	579.079173	322.490548	256.588625
 80+ 	272.129272	163.670495	108.458777
Total	50516.430843	24473.297479	26043.133363
2048			
 0-4	1053.451193	540.818299	512.632895
 5-9	1269.437856	657.229490	612.208365
 10-14 	1170.157072	616.266469	553.890602
 15-19 	1759.226406	875.864127	883.362279
 20-24 	3043.744066	1504.840434	1538.903632
 25-29 	4063.146585	2003.660633	2059.485952
 30-34 	4678.494947	2315.396046	2363.098901
 35-39 	5140.748932	2511.501484	2629.247449
 40-44 	5449.783159	2561.933740	2887.849418
 45-49 	5699.867642	2605.631421	3094.236222
 50-54 	5287.764309	2360.228020	2927.536289
 55-59 	4493.529947	2029.924094	2463.605853
 60-64 	3454.033914	1615.779468	1838.254447
 65-69 	2361.803604	1166.818158	1194.985446
 70-74 	1351.141736	701.409819	649.731917
 75-79 	649.472311	355.027128	294.445183
 80+ 	321.261869	189.639316	131.622554
Total	51247.065549	24611.968146	26635.097403
2049			
 0-4	1064.447359	546.477741	517.969617
 5-9	1285.393427	665.511543	619.881884
 10-14 	1186.734949	625.011406	561.723544
 15-19 	1765.125108	879.339872	885.785237
 20-24 	3035.516236	1500.781732	1534.734504
 25-29 	4076.419868	2008.572890	2067.846979
 30-34 	4712.796689	2326.736649	2386.060040
 35-39 	5143.253763	2500.980850	2642.272912
 40-44 	5399.101253	2516.743699	2882.357554
 45-49 	5643.457372	2543.610667	3099.846705
 50-54 	5321.247784	2333.630848	2987.616935
 55-59 	4597.055630	2039.690507	2557.365123
 60-64 	3598.540025	1650.694301	1947.845723
 65-69 	2519.505710	1220.414042	1299.091668
 70-74 	1490.137010	761.377314	728.759696
 75-79 	732.426315	393.378306	339.048008
 80+ 	370.784978	214.746238	156.038741
Total	51941.943475	24727.698606	27214.244870
2050			
 0-4	1074.183514	551.487026	522.696488
 5-9	1300.789904	673.504903	627.285001
 10-14 	1203.214742	633.712823	569.501919
 15-19 	1771.668244	883.136483	888.531761
 20-24 	3025.774198	1496.009208	1529.764990
 25-29 	4079.015178	2007.945508	2071.069670
 30-34 	4748.640670	2338.746235	2409.894435
 35-39 	5143.328539	2490.222010	2653.106529
 40-44 	5367.507952	2482.317526	2885.190426
 45-49 	5570.098599	2476.082875	3094.015724
 50-54 	5339.353717	2299.474606	3039.879111
 55-59 	4686.921572	2041.991383	2644.930189
 60-64 	3734.872676	1680.166966	2054.705710
 65-69 	2672.479977	1268.154343	1404.325635
 70-74 	1633.968074	821.345151	812.622922
 75-79 	814.417249	429.170739	385.246510
 80+ 	434.572078	247.330069	187.242009
Total	52600.806883	24820.797852	27780.009031
