south_africa_test	Total	Male	Female
Total	8822276.267253	3623748.372221	5198527.895032
2037			
 0-4	13508.915654	6877.700742	6631.214912
 5-9	15762.782891	8107.646382	7655.136509
 10-14 	18417.818394	9620.174579	8797.643814
 15-19 	75483.952873	24834.898208	50649.054665
 20-24 	313695.682856	110954.772412	202740.910445
 25-29 	636608.382683	251923.426750	384684.955933
 30-34 	867054.549278	366780.535725	500274.013552
 35-39 	916197.711120	401874.687873	514323.023248
 40-44 	916573.514750	403404.078110	513169.436640
 45-49 	1029723.498923	441654.332723	588069.166201
 50-54 	1141665.695706	479540.705520	662124.990186
 55-59 	1064020.858118	440874.550702	623146.307417
 60-64 	787139.205541	323730.780817	463408.424724
 65-69 	496744.945735	195930.789707	300814.156029
 70-74 	300299.207276	104829.838116	195469.369161
 75-79 	173253.101260	49243.704470	124009.396790
 80+ 	110564.127835	24436.585679	86127.542156
Total	8876713.950894	3644619.208513	5232094.742380
2038			
 0-4	13559.730517	6905.174438	6654.556079
 5-9	15414.214482	7925.584120	7488.630362
 10-14 	17511.670733	9144.235366	8367.435367
 15-19 	75707.380662	24997.297644	50710.083018
 20-24 	309990.118970	109090.465449	200899.653521
 25-29 	631432.276392	249239.508981	382192.767412
 30-34 	862724.188592	364984.147448	497740.041143
 35-39 	927846.607474	407750.149794	520096.457680
 40-44 	905238.202801	400915.980673	504322.222129
 45-49 	993066.311893	428017.186259	565049.125634
 50-54 	1114614.553393	468263.706233	646350.847160
 55-59 	1080119.866146	446211.395925	633908.470221
 60-64 	830685.603509	339683.608382	491001.995127
 65-69 	529904.711463	209448.634015	320456.077448
 70-74 	319025.937540	112921.275277	206104.662263
 75-79 	182292.112895	52779.518134	129512.594761
 80+ 	119976.895331	26399.237292	93577.658039
Total	8929110.382794	3664677.105430	5264433.277364
2039			
 0-4	13794.208562	7025.536271	6768.672291
 5-9	15296.495023	7864.718564	7431.776458
 10-14 	16885.859293	8814.417746	8071.441547
 15-19 	75869.294228	25136.815319	50732.478909
 20-24 	307801.788927	108040.072901	199761.716027
 25-29 	621293.179148	243930.195665	377362.983483
 30-34 	858717.002780	363388.043266	495328.959514
 35-39 	940291.688761	414074.519449	526217.169311
 40-44 	901357.315425	401346.626117	500010.689307
 45-49 	960159.112325	416235.939460	543923.172865
 50-54 	1082255.628308	455125.572371	627130.055936
 55-59 	1087549.784434	448359.333652	639190.450781
 60-64 	871289.998106	354256.045780	517033.952326
 65-69 	566294.629110	223920.017648	342374.611461
 70-74 	338650.429390	121059.017655	217591.411735
 75-79 	191918.385800	56718.609271	135199.776528
 80+ 	129627.508884	28481.600856	101145.908028
Total	8979052.308504	3683777.081994	5295275.226510
2040			
 0-4	13702.390159	6978.816316	6723.573844
 5-9	15231.760158	7833.215179	7398.544980
 10-14 	16515.675525	8621.785519	7893.890006
 15-19 	75623.362628	25045.710403	50577.652225
 20-24 	305635.282105	107041.707532	198593.574573
 25-29 	610407.285515	238325.671814	372081.613701
 30-34 	856229.633279	362394.719329	493834.913950
 35-39 	949196.154631	418548.873545	530647.281087
 40-44 	904253.205876	404602.520546	499650.685330
 45-49 	932006.141147	406630.191239	525375.949909
 50-54 	1046661.572449	441058.783456	605602.788992
 55-59 	1086464.550022	447303.970911	639160.579112
 60-64 	907272.397921	367000.204052	540272.193869
 65-69 	604033.723810	237985.493990	366048.229820
 70-74 	360648.745757	130370.757257	230277.988501
 75-79 	202556.629863	61144.671031	141411.958832
 80+ 	139418.244839	30690.472895	108727.771944
Total	9025856.755686	3701577.565012	5324279.190674
2041			
 0-4	13390.637471	6820.760707	6569.876764
 5-9	15060.804828	7747.637859	7313.166969
 10-14 	15969.525011	8336.876044	7632.648967
 15-19 	75273.115076	24895.043038	50378.072038
 20-24 	305407.007873	107056.973844	198350.034028
 25-29 	602286.615344	234200.519387	368086.095957
 30-34 	849881.731423	359318.077957	490563.653466
 35-39 	953889.848331	421244.075269	532645.773062
 40-44 	913299.487294	410137.420963	503162.066331
 45-49 	909058.474953	399297.893426	509760.581527
 50-54 	1010185.476541	426978.926274	583206.550267
 55-59 	1077182.936192	443206.771990	633976.164202
 60-64 	937442.011629	377524.635255	559917.376374
 65-69 	643074.377072	252709.488073	390364.888999
 70-74 	384583.209722	139713.399651	244869.810071
 75-79 	214313.967782	65920.515622	148393.452160
 80+ 	149367.655550	33054.834463	116312.821088
Total	9069666.882091	3718163.849820	5351503.032270
2042			
 0-4	13073.615124	6660.147933	6413.467191
 5-9	15091.128053	7764.636661	7326.491393
 10-14 	15423.960356	8050.295620	7373.664736
 15-19 	75372.370853	24969.918051	50402.452801
 20-24 	304975.669718	106943.110978	198032.558740
 25-29 	595931.874256	231073.470266	364858.403990
 30-34 	840680.935809	354647.176769	486033.759040
 35-39 	957295.234625	423394.154652	533901.079973
 40-44 	925794.469885	416872.155671	508922.314214
 45-49 	890470.578384	393765.605824	496704.972559
 50-54 	974351.438343	413561.080576	560790.357767
 55-59 	1060136.751244	436213.793003	623922.958242
 60-64 	960698.522778	385559.382459	575139.140320
 65-69 	682962.175999	266994.248737	415967.927262
 70-74 	409961.865229	149651.674657	260310.190572
 75-79 	227462.864511	71220.156966	156242.707545
 80+ 	159622.184754	35623.609367	123998.575387
Total	9109305.639922	3732964.618189	5376341.021733
2043			
 0-4	12732.533161	6486.143626	6246.389535
 5-9	15130.082888	7787.793441	7342.289447
 10-14 	15060.033668	7857.459395	7202.574273
 15-19 	75034.573212	24810.448461	50224.124751
 20-24 	304621.253338	106875.429825	197745.823513
 25-29 	591596.672976	229011.946717	362584.726259
 30-34 	835876.702510	352217.875534	483658.826976
 35-39 	953335.513098	421837.641913	531497.871184
 40-44 	937969.493442	423222.619531	514746.873912
 45-49 	880353.031822	391782.548932	488570.482890
 50-54 	940905.661138	401483.313413	539422.347725
 55-59 	1036385.187119	426721.341075	609663.846045
 60-64 	976505.352793	390929.582020	585575.770773
 65-69 	721729.468897	280608.190655	441121.278242
 70-74 	437680.683413	160199.453656	277481.229756
 75-79 	241943.394747	76859.696477	165083.698270
 80+ 	170243.822657	38427.339199	131816.483458
Total	9147103.460877	3747118.823869	5399984.637008
2044			
 0-4	12413.826662	6322.905441	6090.921221
 5-9	14864.865121	7652.398779	7212.466342
 10-14 	14792.960646	7719.322742	7073.637904
 15-19 	74180.086530	24382.089841	49797.996688
 20-24 	304661.435609	107008.339031	197653.096577
 25-29 	588697.259732	227736.444553	360960.815180
 30-34 	826572.376150	347414.091002	479158.285148
 35-39 	949839.218708	420507.680511	529331.538197
 40-44 	950538.679689	429794.099081	520744.580608
 45-49 	877355.140739	392613.955899	484741.184840
 50-54 	910838.930864	391052.546719	519786.384146
 55-59 	1007645.565115	415510.045783	592135.519332
 60-64 	984513.261080	393538.846160	590974.414920
 65-69 	758096.256949	293173.470883	464922.786065
 70-74 	468170.100796	171513.281612	296656.819184
 75-79 	257153.934726	82540.762554	174613.172172
 80+ 	181445.680300	41530.119075	139915.561225
Total	9181779.579417	3760010.399666	5421769.179750
2045			
 0-4	12061.330409	6142.603821	5918.726587
 5-9	14569.525610	7501.044960	7068.480650
 10-14 	14724.444203	7687.838298	7036.605906
 15-19 	73574.228045	24083.605648	49490.622397
 20-24 	304300.312690	106908.485640	197391.827050
 25-29 	585838.751820	226484.320812	359354.431007
 30-34 	816758.470471	342414.769789	474343.700682
 35-39 	947596.561326	419716.557687	527880.003639
 40-44 	959467.467882	434437.638816	525029.829066
 45-49 	880925.497063	396204.614641	484720.882422
 50-54 	885100.508761	382569.421377	502531.087384
 55-59 	975815.958288	403413.667502	572402.290786
 60-64 	984819.038952	393351.613032	591467.425920
 65-69 	790582.463658	304316.462713	486266.000945
 70-74 	500015.945981	182608.819889	317407.126092
 75-79 	274203.563768	89083.660180	185119.903588
 80+ 	193433.312564	44979.847863	148453.464701
Total	9213787.381491	3771904.972668	5441882.408823
2046			
 0-4	11718.437028	5967.345042	5751.091986
 5-9	14251.510036	7338.250598	6913.259438
 10-14 	14602.842492	7628.114258	6974.728234
 15-19 	73094.937546	23850.969560	49243.967986
 20-24 	303398.887150	106536.921549	196861.965601
 25-29 	585122.233868	226322.932441	358799.301426
 30-34 	809209.043515	338657.274336	470551.769179
 35-39 	941966.169876	417097.862489	524868.307387
 40-44 	964200.431583	437243.399306	526957.032278
 45-49 	890430.255771	402019.036940	488411.218831
 50-54 	864147.016494	376145.543463	488001.473031
 55-59 	943071.050495	391260.066613	551810.983882
 60-64 	977679.644645	390490.579728	587189.064917
 65-69 	818122.763134	313701.067074	504421.696059
 70-74 	533037.081120	194249.907950	338787.173170
 75-79 	292885.632852	95668.006027	197217.626825
 80+ 	206256.626961	48690.141462	157566.485498
Total	9243194.564565	3782867.418837	5460327.145728
2047			
 0-4	11532.707432	5872.180169	5660.527263
 5-9	13846.903755	7129.471991	6717.431763
 10-14 	14595.676141	7626.998489	6968.677652
 15-19 	72711.912396	23672.509475	49039.402921
 20-24 	303009.476646	106404.903360	196604.573287
 25-29 	584214.221277	226065.093711	358149.127566
 30-34 	802636.306829	335491.849949	467144.456879
 35-39 	934279.036185	413304.709950	520974.326235
 40-44 	967440.531862	439355.930127	528084.601736
 45-49 	903241.707359	408997.032527	494244.674832
 50-54 	847238.966104	371367.756211	475871.209893
 55-59 	910828.574931	379665.315547	531163.259385
 60-64 	963457.776613	385069.458762	578388.317851
 65-69 	839721.597675	321086.689548	518634.908128
 70-74 	566965.954113	205635.170783	361330.783330
 75-79 	312748.020025	102712.660590	210035.359435
 80+ 	220165.910390	52796.712985	167369.197405
Total	9268635.279734	3792254.444173	5476380.835561
2048			
 0-4	11483.393099	5846.718038	5636.675061
 5-9	13405.562185	6899.748230	6505.813955
 10-14 	14596.069583	7631.371972	6964.697612
 15-19 	72423.239480	23544.722171	48878.517309
 20-24 	302360.825949	106132.088422	196228.737527
 25-29 	583374.990059	225826.740383	357548.249676
 30-34 	797831.577078	333266.342000	464565.235078
 35-39 	930282.854747	411385.788673	518897.066074
 40-44 	964193.846996	438228.419159	525965.427837
 45-49 	915720.105577	415594.743076	500125.362501
 50-54 	838268.557743	369881.521717	468387.036026
 55-59 	880684.039953	369233.644395	511450.395558
 60-64 	943102.957619	377432.499206	565670.458413
 65-69 	854884.254435	326312.739385	528571.515051
 70-74 	600141.010536	216581.222602	383559.787934
 75-79 	334518.424087	110213.209921	224305.214167
 80+ 	235152.797609	57196.756827	177956.040782
Total	9292424.506736	3801208.276176	5491216.230559
2049			
 0-4	11515.607115	5863.374575	5652.232540
 5-9	13108.021793	6743.984493	6364.037300
 10-14 	14337.118580	7496.758781	6840.359799
 15-19 	72066.889890	23389.014671	48677.875219
 20-24 	301230.170963	105624.873504	195605.297460
 25-29 	583162.186462	225880.787464	357281.398998
 30-34 	794364.938810	331770.650597	462594.288213
 35-39 	922012.606034	407265.588293	514747.017741
 40-44 	961566.867567	437391.085068	524175.782499
 45-49 	928166.430953	422167.323924	505999.107029
 50-54 	835995.670735	371026.116029	464969.554706
 55-59 	853574.949903	360251.511687	493323.438216
 60-64 	918167.351172	368267.093667	549900.257505
 65-69 	863267.397026	329275.769460	533991.627566
 70-74 	631489.301738	226795.773971	404693.527766
 75-79 	358505.162436	118265.516036	240239.646400
 80+ 	250895.226486	61734.243150	189160.983336
Total	9313425.897663	3809209.465371	5504216.432292
2050			
 0-4	11615.713277	5914.892820	5700.820457
 5-9	12913.435873	6642.184864	6271.251009
 10-14 	14082.263199	7362.979985	6719.283215
 15-19 	71854.970890	23314.400635	48540.570255
 20-24 	300277.867005	105214.249643	195063.617362
 25-29 	582597.881557	225728.763654	356869.117903
 30-34 	791189.650025	330420.440443	460769.209583
 35-39 	913202.252259	402896.894166	510305.358092
 40-44 	959876.522175	436968.153678	522908.368497
 45-49 	936931.585436	426785.875835	510145.709602
 50-54 	839891.996747	374731.767589	465160.229157
 55-59 	830288.346512	352931.974571	477356.371941
 60-64 	890210.805993	358214.326315	531996.479678
 65-69 	864704.432207	329807.648269	534896.783938
 70-74 	659532.359244	235870.943664	423661.415581
 75-79 	383565.829686	126159.647979	257406.181708
 80+ 	268063.122505	66905.430443	201157.692062
Total	9330799.034592	3815870.574552	5514928.460040
