Vietnam_test	Total	Male	Female
 80+ 	2025.731254	1300.835614	724.895640
Total	137825.955473	97953.633063	39872.322410
2040			
 0-4	35.682732	18.323340	17.359392
 5-9	37.905039	19.586780	18.318259
 10-14 	38.653781	20.134569	18.519211
 15-19 	980.856418	586.378365	394.478053
 20-24 	5649.315586	3766.492538	1882.823048
 25-29 	12698.061813	8920.471520	3777.590293
 30-34 	17676.591251	12841.424651	4835.166600
 35-39 	17402.622770	12945.994770	4456.627999
 40-44 	15337.924034	11488.998968	3848.925066
 45-49 	15256.196657	11221.449778	4034.746879
 50-54 	12872.820300	8997.021340	3875.798960
 55-59 	10648.583889	7091.016557	3557.567332
 60-64 	9073.392814	6116.581522	2956.811291
 65-69 	7490.359579	5242.929052	2247.430528
 70-74 	5630.551111	3988.358827	1642.192284
 75-79 	3732.244191	2622.252379	1109.991812
 80+ 	2193.819462	1413.552763	780.266699
Total	136755.581426	97300.967719	39454.613707
2041			
 0-4	35.416348	18.186290	17.230058
 5-9	37.678120	19.469565	18.208555
 10-14 	38.752761	20.225052	18.527709
 15-19 	958.873005	572.416190	386.456814
 20-24 	5521.188064	3677.357504	1843.830560
 25-29 	12457.725915	8759.932930	3697.792985
 30-34 	17680.161072	12846.469791	4833.691281
 35-39 	17705.143594	13178.369421	4526.774173
 40-44 	15133.788284	11355.287544	3778.500741
 45-49 	14525.087133	10732.797428	3792.289704
 50-54 	12749.981648	8989.455489	3760.526159
 55-59 	10462.818630	6990.042148	3472.776482
 60-64 	8961.884408	6004.683214	2957.201194
 65-69 	7513.850461	5226.357713	2287.492747
 70-74 	5711.773385	4032.667341	1679.106044
 75-79 	3823.518472	2689.747487	1133.770985
 80+ 	2361.590313	1526.469818	835.120496
Total	135679.231613	96639.934925	39039.296688
2042			
 0-4	35.134602	18.041374	17.093228
 5-9	37.475894	19.365648	18.110246
 10-14 	38.547404	20.149059	18.398345
 15-19 	939.348313	559.883386	379.464927
 20-24 	5387.855807	3585.138755	1802.717052
 25-29 	12211.351833	8589.426426	3621.925407
 30-34 	17601.100679	12792.880210	4808.220469
 35-39 	17991.790466	13397.765525	4594.024941
 40-44 	15089.558414	11335.290549	3754.267864
 45-49 	13834.649477	10262.453259	3572.196217
 50-54 	12563.385418	8930.281054	3633.104364
 55-59 	10291.530145	6913.785217	3377.744928
 60-64 	8849.731351	5901.249823	2948.481527
 65-69 	7496.890216	5179.955167	2316.935049
 70-74 	5801.107419	4079.530018	1721.577401
 75-79 	3902.350500	2746.551572	1155.798928
 80+ 	2525.919782	1637.127614	888.792168
Total	134597.727718	95968.874656	38628.853062
2043			
 0-4	34.865229	17.902839	16.962391
 5-9	37.267382	19.258094	18.009288
 10-14 	37.695728	19.716266	17.979461
 15-19 	922.397165	548.941742	373.455423
 20-24 	5256.515785	3494.114571	1762.401213
 25-29 	11981.343141	8422.360274	3558.982867
 30-34 	17408.702463	12665.635539	4743.066923
 35-39 	18248.431057	13588.669869	4659.761187
 40-44 	15178.840096	11413.043594	3765.796502
 45-49 	13240.860190	9853.304516	3387.555674
 50-54 	12273.856424	8788.610385	3485.246039
 55-59 	10148.746625	6868.397157	3280.349468
 60-64 	8733.364503	5806.100287	2927.264216
 65-69 	7451.336587	5114.218715	2337.117872
 70-74 	5892.557543	4123.901975	1768.655568
 75-79 	3968.615562	2792.400162	1176.215400
 80+ 	2684.679325	1744.021556	940.657770
Total	133500.074806	95280.597543	38219.477263
2044			
 0-4	34.604026	17.768511	16.835514
 5-9	37.042274	19.141396	17.900879
 10-14 	37.084466	19.387902	17.696565
 15-19 	908.319234	539.844328	368.474907
 20-24 	5129.869653	3406.131575	1723.738078
 25-29 	11720.074054	8234.055616	3486.018438
 30-34 	17185.554626	12512.074321	4673.480305
 35-39 	18427.634577	13719.724804	4707.909773
 40-44 	15347.919310	11548.556133	3799.363178
 45-49 	12801.250046	9550.775771	3250.474275
 50-54 	11878.899865	8560.376254	3318.523611
 55-59 	10037.001531	6851.956198	3185.045333
 60-64 	8606.633313	5717.055277	2889.578036
 65-69 	7392.803057	5040.941499	2351.861558
 70-74 	5977.141210	4161.027883	1816.113327
 75-79 	4025.854489	2829.014828	1196.839661
 80+ 	2836.620526	1845.846704	990.773822
Total	132384.306258	94573.678999	37810.627259
2045			
 0-4	34.323419	17.624209	16.699210
 5-9	36.792352	19.011506	17.780846
 10-14 	36.740348	19.207123	17.533225
 15-19 	896.601797	532.396254	364.205543
 20-24 	5012.917993	3324.465238	1688.452755
 25-29 	11453.925616	8040.392574	3413.533041
 30-34 	16925.986748	12330.501688	4595.485060
 35-39 	18509.456825	13778.285170	4731.171655
 40-44 	15578.298408	11729.119982	3849.178426
 45-49 	12526.361162	9363.301857	3163.059305
 50-54 	11388.522028	8252.439147	3136.082880
 55-59 	9948.912653	6854.891861	3094.020792
 60-64 	8475.255057	5638.303097	2836.951960
 65-69 	7328.878067	4967.423523	2361.454545
 70-74 	6025.194723	4169.872840	1855.321883
 75-79 	4097.312083	2873.392340	1223.919743
 80+ 	2980.505642	1941.843793	1038.661848
Total	131255.984920	93852.472203	37403.512718
2046			
 0-4	34.000599	17.458276	16.542323
 5-9	36.523754	18.871713	17.652041
 10-14 	36.490205	19.077081	17.413125
 15-19 	887.110585	526.505537	360.605048
 20-24 	4909.352471	3251.688384	1657.664086
 25-29 	11188.268358	7846.381266	3341.887092
 30-34 	16636.388454	12124.327395	4512.061059
 35-39 	18496.898115	13769.037294	4727.860821
 40-44 	15846.411566	11934.413753	3911.997812
 45-49 	12379.681832	9267.674334	3112.007498
 50-54 	10861.591631	7908.394751	2953.196880
 55-59 	9863.244017	6858.487349	3004.756668
 60-64 	8344.528238	5573.348639	2771.179599
 65-69 	7261.478624	4896.850130	2364.628494
 70-74 	6059.203458	4168.681052	1890.522406
 75-79 	4166.176315	2912.051099	1254.125216
 80+ 	3112.808818	2029.376538	1083.432281
Total	130120.157041	93122.624591	36997.532450
2047			
 0-4	33.607116	17.256121	16.350994
 5-9	36.243359	18.725786	17.517573
 10-14 	36.270652	18.963283	17.307368
 15-19 	880.468208	522.441429	358.026779
 20-24 	4821.638412	3189.946469	1631.691943
 25-29 	10924.043412	7654.349720	3269.693692
 30-34 	16332.966798	11903.045818	4429.920979
 35-39 	18412.592835	13708.002400	4704.590435
 40-44 	16102.482604	12129.665777	3972.816827
 45-49 	12361.387660	9263.297271	3098.090388
 50-54 	10364.003673	7576.875500	2787.128172
 55-59 	9730.307229	6824.285529	2906.021700
 60-64 	8224.466479	5527.369469	2697.097009
 65-69 	7195.016907	4834.454090	2360.562817
 70-74 	6063.694625	4146.256898	1917.437727
 75-79 	4241.810531	2953.071815	1288.738715
 80+ 	3237.647413	2110.796901	1126.850512
Total	128998.647911	92398.804279	36599.843632
2048			
 0-4	33.196288	17.044974	16.151314
 5-9	35.950391	18.573612	17.376779
 10-14 	36.039275	18.842422	17.196852
 15-19 	875.867688	519.725690	356.141998
 20-24 	4750.430724	3139.967540	1610.463184
 25-29 	10673.341040	7472.037064	3201.303976
 30-34 	16036.516568	11679.956257	4356.560310
 35-39 	18235.881205	13586.167703	4649.713502
 40-44 	16334.690674	12302.022846	4032.667828
 45-49 	12451.835600	9338.599121	3113.236479
 50-54 	9937.320103	7289.152402	2648.167701
 55-59 	9520.502855	6729.166148	2791.336707
 60-64 	8126.944420	5505.725247	2621.219173
 65-69 	7127.002544	4780.340218	2346.662327
 70-74 	6048.445714	4111.120845	1937.324869
 75-79 	4319.626399	2992.804633	1326.821765
 80+ 	3353.667683	2185.059857	1168.607826
Total	127897.259172	91686.306582	36210.952590
2049			
 0-4	32.778177	16.830076	15.948100
 5-9	35.643639	18.414631	17.229009
 10-14 	35.786663	18.709526	17.077138
 15-19 	872.613447	517.859053	354.754394
 20-24 	4694.887021	3101.288274	1593.598746
 25-29 	10441.762501	7303.345543	3138.416959
 30-34 	15711.043298	11437.020291	4274.023006
 35-39 	18034.823678	13442.935426	4591.888253
 40-44 	16503.660839	12425.469184	4078.191655
 45-49 	12610.568424	9463.611967	3146.956456
 50-54 	9625.332078	7079.392688	2545.939390
 55-59 	9231.127298	6569.252655	2661.874644
 60-64 	8054.390330	5507.201899	2547.188431
 65-69 	7052.337809	4732.573882	2319.763927
 70-74 	6025.901091	4072.568930	1953.332161
 75-79 	4392.899406	3027.842573	1365.056833
 80+ 	3462.487832	2252.445641	1210.042191
Total	126818.043533	90986.762238	35831.281294
2050			
 0-4	32.333051	16.601441	15.731610
 5-9	35.326470	18.250450	17.076019
 10-14 	35.515403	18.566303	16.949100
 15-19 	870.354258	516.629024	353.725234
 20-24 	4652.989068	3072.707719	1580.281349
 25-29 	10235.314100	7152.361716	3082.952384
 30-34 	15382.715202	11190.315146	4192.400056
 35-39 	17800.280881	13273.990489	4526.290392
 40-44 	16593.056221	12489.462371	4103.593850
 45-49 	12821.202143	9626.867489	3194.334654
 50-54 	9436.912344	6954.436700	2482.475644
 55-59 	8867.565389	6347.809530	2519.755859
 60-64 	8000.397126	5523.745760	2476.651365
 65-69 	6973.929817	4693.098816	2280.831001
 70-74 	6000.659717	4035.182918	1965.476799
 75-79 	4439.427621	3042.592272	1396.835349
 80+ 	3577.926117	2323.186098	1254.740019
Total	125755.904928	90295.804243	35460.100685
																																																																																																																																																																																																																																																						
